Tipo de dato:,Media diaria,,,,
Estación:,Cotos [001004],,,,
Unidades:,hPa,,,,
Variables:,PSURF,,,,
Fecha,Media,Máxima,Mínima,Validación,Muestras Validadas
2011-11-13,822.24,823.39,821.09,V,1
2011-11-14,817.69,821.09,814.29,V,1
2011-11-15,815.44,816.89,813.99,V,1
2011-11-16,819.39,821.89,816.89,V,1
2011-11-17,822.04,822.89,821.19,V,1
2011-11-18,818.29,821.59,814.99,V,1
2011-11-19,813.69,814.99,812.39,V,1
2011-11-20,814.04,815.79,812.29,V,1
2011-11-21,814.94,815.79,814.09,V,1
2011-11-22,817.09,820.09,814.09,V,1
2011-11-23,823.09,826.09,820.09,V,1
2011-11-24,825.84,827.29,824.39,V,1
2011-11-25,828.99,830.69,827.29,V,1
2011-11-26,829.34,830.49,828.19,V,1
2011-11-27,826.54,828.19,824.89,V,1
2011-11-28,823.99,824.89,823.09,V,1
2011-11-29,824.44,825.89,822.99,V,1
2011-11-30,825.89,826.89,824.89,V,1
2011-12-01,823.49,826.49,820.49,V,1
2011-12-02,818.69,821.09,816.29,V,1
2011-12-03,822.39,823.99,820.79,V,1
2011-12-04,822.29,823.19,821.39,V,1
2011-12-05,823.04,824.09,821.99,V,1
2011-12-06,825.39,827.49,823.29,V,1
2011-12-07,828.59,830.09,827.09,V,1
2011-12-08,827.99,829.69,826.29,V,1
2011-12-09,823.59,826.29,820.89,V,1
2011-12-10,819.44,820.89,817.99,V,1
2011-12-11,818.54,820.49,816.59,V,1
2011-12-12,821.64,823.79,819.49,V,1
2011-12-13,822.14,823.59,820.69,V,1
2011-12-14,821.09,821.99,820.19,V,1
2011-12-15,824.09,826.59,821.59,V,1
2011-12-16,820.69,825.29,816.09,V,1
2011-12-17,819.29,820.89,817.69,V,1
2011-12-18,819.99,822.09,817.89,V,1
2011-12-19,823.19,824.69,821.69,V,1
2011-12-20,826.24,827.99,824.49,V,1
2011-12-21,828.09,830.09,826.09,V,1
2011-12-22,829.89,830.89,828.89,V,1
2011-12-23,827.84,829.09,826.59,V,1
2011-12-24,829.39,830.29,828.49,V,1
2011-12-25,829.89,831.39,828.39,V,1
2011-12-26,830.54,831.29,829.79,V,1
2011-12-27,830.49,831.09,829.89,V,1
2011-12-28,830.59,831.69,829.49,V,1
2011-12-29,829.49,830.69,828.29,V,1
2011-12-30,830.14,831.09,829.19,V,1
2011-12-31,828.39,829.79,826.99,V,1
2012-01-01,825.54,826.99,824.09,V,1
2012-01-02,826.04,828.79,823.29,V,1
2012-01-03,829.34,830.19,828.49,V,1
2012-01-04,831.39,832.89,829.89,V,1
2012-01-05,830.19,831.89,828.49,V,1
2012-01-06,829.54,830.39,828.69,V,1
2012-01-07,828.34,829.19,827.49,V,1
2012-01-08,826.99,827.99,825.99,V,1
2012-01-09,826.54,827.29,825.79,V,1
2012-01-10,827.34,828.09,826.59,V,1
2012-01-11,827.29,827.89,826.69,V,1
2012-01-12,826.19,826.89,825.49,V,1
2012-01-13,823.44,825.49,821.39,V,1
2012-01-14,819.84,821.39,818.29,V,1
2012-01-15,815.39,818.59,812.19,V,1
2012-01-16,814.39,818.49,810.29,V,1
2012-01-17,823.54,828.59,818.49,V,1
2012-01-18,830.14,832.69,827.59,V,1
2012-01-19,833.49,834.89,832.09,V,1
2012-01-20,830.54,832.19,828.89,V,1
2012-01-21,827.64,829.09,826.19,V,1
2012-01-22,823.99,826.19,821.79,V,1
2012-01-23,821.24,822.39,820.09,V,1
2012-01-24,822.69,823.79,821.59,V,1
2012-01-25,821.04,822.99,819.09,V,1
2012-01-26,818.09,819.09,817.09,V,1
2012-01-27,819.29,821.69,816.89,V,1
2012-01-28,822.34,823.69,820.99,V,1
2012-01-29,820.04,820.99,819.09,V,1
2012-01-30,820.84,822.19,819.49,V,1
2012-01-31,819.39,821.39,817.39,V,1
2012-02-01,813.89,817.39,810.39,V,1
2012-02-02,810.34,812.59,808.09,V,1
2012-02-03,816.54,820.89,812.19,V,1
2012-02-04,823.79,826.69,820.89,V,1
2012-02-05,823.69,825.09,822.29,V,1
2012-02-06,824.34,825.59,823.09,V,1
2012-02-07,821.09,823.09,819.09,V,1
2012-02-08,818.59,820.99,816.19,V,1
2012-02-09,822.34,823.79,820.89,V,1
2012-02-10,819.69,822.49,816.89,V,1
2012-02-11,816.09,817.39,814.79,V,1
2012-02-12,818.24,820.39,816.09,V,1
2012-02-13,821.84,823.29,820.39,V,1
2012-02-14,819.54,821.49,817.59,V,1
2012-02-15,822.54,824.49,820.59,V,1
2012-02-16,821.79,823.29,820.29,V,1
2012-02-17,819.99,820.99,818.99,V,1
2012-02-18,820.64,821.39,819.89,V,1
2012-02-19,821.64,823.29,819.99,V,1
2012-02-20,822.89,823.59,822.19,V,1
2012-02-21,823.34,824.49,822.19,V,1
2012-02-22,825.14,826.69,823.59,V,1
2012-02-23,827.34,828.19,826.49,V,1
2012-02-24,827.19,828.19,826.19,V,1
2012-02-25,824.74,826.59,822.89,V,1
2012-02-26,822.24,823.09,821.39,V,1
2012-02-27,822.54,823.19,821.89,V,1
2012-02-28,821.89,822.79,820.99,V,1
2012-02-29,822.44,823.09,821.79,V,1
2012-03-01,822.74,823.69,821.79,V,1
2012-03-02,822.94,824.39,821.49,V,1
2012-03-03,825.99,827.79,824.19,V,1
2012-03-04,825.09,827.29,822.89,V,1
2012-03-05,824.84,825.79,823.89,V,1
2012-03-06,822.79,823.89,821.69,V,1
2012-03-07,824.59,828.29,820.89,V,1
2012-03-08,827.09,828.59,825.59,V,1
2012-03-09,828.19,829.09,827.29,V,1
2012-03-10,827.89,828.79,826.99,V,1
2012-03-11,825.84,827.09,824.59,V,1
2012-03-12,824.74,825.39,824.09,V,1
2012-03-13,825.49,826.59,824.39,V,1
2012-03-14,826.34,827.79,824.89,V,1
2012-03-15,826.24,827.29,825.19,V,1
2012-03-16,823.19,825.19,821.19,V,1
2012-03-17,821.69,822.79,820.59,V,1
2012-03-18,821.49,823.19,819.79,V,1
2012-03-19,824.09,825.39,822.79,V,1
2012-03-20,822.74,824.89,820.59,V,1
2012-03-21,817.99,820.59,815.39,V,1
2012-03-22,821.34,823.69,818.99,V,1
2012-03-23,822.04,823.39,820.69,V,1
2012-03-24,821.94,823.39,820.49,V,1
2012-03-25,823.74,824.39,823.09,V,1
2012-03-26,824.54,825.49,823.59,V,1
2012-03-27,824.99,825.99,823.99,V,1
2012-03-28,825.14,826.29,823.99,V,1
2012-03-29,822.54,824.09,820.99,V,1
2012-03-30,819.99,822.29,817.69,V,1
2012-03-31,815.99,817.69,814.29,V,1
2012-04-01,813.09,814.69,811.49,V,1
2012-04-02,810.74,812.19,809.29,V,1
2012-04-03,808.89,810.09,807.69,V,1
2012-04-04,807.89,808.69,807.09,V,1
2012-04-05,806.69,807.49,805.89,V,1
2012-04-06,806.44,808.99,803.89,V,1
2012-04-07,812.24,816.19,808.29,V,1
2012-04-08,817.19,818.39,815.99,V,1
2012-04-09,814.59,817.79,811.39,V,1
2012-04-10,809.29,811.39,807.19,V,1
2012-04-11,811.39,812.89,809.89,V,1
2012-04-12,808.69,809.99,807.39,V,1
2012-04-13,809.19,810.99,807.39,V,1
2012-04-14,807.24,809.39,805.09,V,1
2012-04-15,811.39,815.29,807.49,V,1
2012-04-16,817.34,819.39,815.29,V,1
2012-04-17,815.99,818.49,813.49,V,1
2012-04-18,810.19,813.89,806.49,V,1
2012-04-19,806.24,807.99,804.49,V,1
2012-04-20,811.44,814.89,807.99,V,1
2012-04-21,816.34,818.19,814.49,V,1
2012-04-22,817.49,818.19,816.79,V,1
2012-04-23,815.29,817.19,813.39,V,1
2012-04-24,813.89,814.99,812.79,V,1
2012-04-25,810.34,812.89,807.79,V,1
2012-04-26,810.94,813.79,808.09,V,1
2012-04-27,812.44,813.79,811.09,V,1
2012-04-28,809.59,811.89,807.29,V,1
2012-04-29,810.44,811.89,808.99,V,1
2012-04-30,813.14,814.89,811.39,V,1
2012-05-01,815.24,816.19,814.29,V,1
2012-05-02,816.29,817.09,815.49,V,1
2012-05-03,814.84,816.59,813.09,V,1
2012-05-04,812.14,813.09,811.19,V,1
2012-05-05,812.49,813.99,810.99,V,1
2012-05-06,817.19,820.39,813.99,V,1
2012-05-07,820.74,822.09,819.39,V,1
2012-05-08,822.19,823.19,821.19,V,1
2012-05-09,824.04,825.69,822.39,V,1
2012-05-10,826.04,829.79,822.29,V,1
2012-05-11,830.99,832.99,828.99,V,1
2012-05-12,831.79,832.79,830.79,V,1
2012-05-13,827.74,830.79,824.69,V,1
2012-05-14,823.19,824.79,821.59,V,1
2012-05-15,823.09,824.19,821.99,V,1
2012-05-16,824.34,825.29,823.39,V,1
2012-05-17,819.74,823.39,816.09,V,1
2012-05-18,814.44,816.09,812.79,V,1
2012-05-19,811.84,812.79,810.89,V,1
2012-05-20,812.09,814.49,809.69,V,1
2012-05-21,817.74,821.29,814.19,V,1
2012-05-22,823.54,825.89,821.19,V,1
2012-05-23,826.34,827.09,825.59,V,1
2012-05-24,825.04,827.09,822.99,V,1
2012-05-25,821.19,822.99,819.39,V,1
2012-05-26,820.84,822.59,819.09,V,1
2012-05-27,822.39,822.79,821.99,V,1
2012-05-28,821.44,822.29,820.59,V,1
2012-05-29,822.14,823.49,820.79,V,1
2012-05-30,824.69,826.39,822.99,V,1
2012-05-31,826.09,827.09,825.09,V,1
2012-06-01,824.04,825.39,822.69,V,1
2012-06-02,821.79,822.69,820.89,V,1
2012-06-03,821.59,822.89,820.29,V,1
2012-06-04,823.19,824.29,822.09,V,1
2012-06-05,823.34,824.29,822.39,V,1
2012-06-06,819.44,822.39,816.49,V,1
2012-06-07,816.24,817.69,814.79,V,1
2012-06-08,819.84,822.09,817.59,V,1
2012-06-09,822.84,824.49,821.19,V,1
2012-06-10,822.29,824.09,820.49,V,1
2012-06-11,818.29,820.49,816.09,V,1
2012-06-12,819.24,821.79,816.69,V,1
2012-06-13,821.44,822.19,820.69,V,1
2012-06-14,821.94,823.99,819.89,V,1
2012-06-15,824.74,826.49,822.99,V,1
2012-06-16,825.79,826.89,824.69,V,1
2012-06-17,824.64,826.19,823.09,V,1
2012-06-18,822.39,823.89,820.89,V,1
2012-06-19,820.09,820.99,819.19,V,1
2012-06-20,820.49,821.29,819.69,V,1
2012-06-21,822.54,825.29,819.79,V,1
2012-06-22,825.54,827.19,823.89,V,1
2012-06-23,827.94,829.49,826.39,V,1
2012-06-24,829.04,829.59,828.49,V,1
2012-06-25,828.84,829.39,828.29,V,1
2012-06-26,829.24,830.19,828.29,V,1
2012-06-27,826.69,829.19,824.19,V,1
2012-06-28,822.24,824.19,820.29,V,1
2012-06-29,820.09,821.29,818.89,V,1
2012-06-30,820.64,821.89,819.39,V,1
2012-07-01,823.04,824.59,821.49,V,1
2012-07-02,824.39,825.29,823.49,V,1
2012-07-03,823.59,824.79,822.39,V,1
2012-07-04,820.59,822.39,818.79,V,1
2012-07-05,818.64,820.19,817.09,V,1
2012-07-06,820.04,820.99,819.09,V,1
2012-07-07,820.34,821.29,819.39,V,1
2012-07-08,820.84,821.49,820.19,V,1
2012-07-09,821.29,821.79,820.79,V,1
2012-07-10,822.14,823.59,820.69,V,1
2012-07-11,824.79,826.69,822.89,V,1
2012-07-12,826.59,827.19,825.99,V,1
2012-07-13,824.19,826.09,822.29,V,1
2012-07-14,822.74,824.39,821.09,V,1
2012-07-15,826.24,828.99,823.49,V,1
2012-07-16,831.14,833.39,828.89,V,1
2012-07-17,833.04,833.99,832.09,V,1
2012-07-18,829.54,832.09,826.99,V,1
2012-07-19,824.99,826.99,822.99,V,1
2012-07-20,822.94,824.39,821.49,V,1
2012-07-21,825.69,827.69,823.69,V,1
2012-07-22,827.09,827.79,826.39,V,1
2012-07-23,824.24,826.39,822.09,V,1
2012-07-24,822.04,822.99,821.09,V,1
2012-07-25,823.74,825.19,822.29,V,1
2012-07-26,822.99,824.99,820.99,V,1
2012-07-27,821.94,823.19,820.69,V,1
2012-07-28,821.84,823.09,820.59,V,1
2012-07-29,824.29,826.19,822.39,V,1
2012-07-30,826.34,827.19,825.49,V,1
2012-07-31,825.44,826.69,824.19,V,1
2012-08-01,823.69,824.69,822.69,V,1
2012-08-02,824.04,825.39,822.69,V,1
2012-08-03,824.29,824.79,823.79,V,1
2012-08-04,821.59,824.19,818.99,V,1
2012-08-05,818.89,820.79,816.99,V,1
2012-08-06,823.39,826.29,820.49,V,1
2012-08-07,826.44,827.29,825.59,V,1
2012-08-08,827.24,828.19,826.29,V,1
2012-08-09,829.39,831.09,827.69,V,1
2012-08-10,831.59,832.99,830.19,V,1
2012-08-11,827.59,830.69,824.49,V,1
2012-08-12,823.39,824.59,822.19,V,1
2012-08-13,821.44,822.39,820.49,V,1
2012-08-14,820.34,821.59,819.09,V,1
2012-08-15,821.09,823.79,818.39,V,1
2012-08-16,824.29,825.69,822.89,V,1
2012-08-17,825.24,826.19,824.29,V,1
2012-08-18,826.39,827.49,825.29,V,1
2012-08-19,828.44,829.79,827.09,V,1
2012-08-20,829.94,830.59,829.29,V,1
2012-08-21,828.74,829.99,827.49,V,1
2012-08-22,825.99,827.79,824.19,V,1
2012-08-23,822.79,824.19,821.39,V,1
2012-08-24,821.09,822.69,819.49,V,1
2012-08-25,823.89,825.69,822.09,V,1
2012-08-26,825.94,826.79,825.09,V,1
2012-08-27,825.54,826.19,824.89,V,1
2012-08-28,825.89,826.89,824.89,V,1
2012-08-29,825.84,826.29,825.39,V,1
2012-08-30,826.89,828.89,824.89,V,1
2012-08-31,828.39,829.39,827.39,V,1
2012-09-01,826.74,827.79,825.69,V,1
2012-09-02,825.94,827.39,824.49,V,1
2012-09-03,825.54,826.49,824.59,V,1
2012-09-04,823.89,824.59,823.19,V,1
2012-09-05,824.04,825.49,822.59,V,1
2012-09-06,826.49,827.69,825.29,V,1
2012-09-07,828.14,828.99,827.29,V,1
2012-09-08,827.09,828.59,825.59,V,1
2012-09-09,824.34,825.79,822.89,V,1
2012-09-10,823.39,824.69,822.09,V,1
2012-09-11,825.49,826.69,824.29,V,1
2012-09-12,825.14,826.79,823.49,V,1
2012-09-13,824.04,825.19,822.89,V,1
2012-09-14,824.34,825.49,823.19,V,1
2012-09-15,824.59,825.49,823.69,V,1
2012-09-16,823.24,823.89,822.59,V,1
2012-09-17,822.84,823.89,821.79,V,1
2012-09-18,822.59,823.19,821.99,V,1
2012-09-19,822.69,823.89,821.49,V,1
2012-09-20,823.59,824.29,822.89,V,1
2012-09-21,822.64,823.49,821.79,V,1
2012-09-22,821.69,822.79,820.59,V,1
2012-09-23,818.49,820.79,816.19,V,1
2012-09-24,819.39,821.49,817.29,V,1
2012-09-25,813.44,817.29,809.59,V,1
2012-09-26,812.49,816.49,808.49,V,1
2012-09-27,817.24,818.59,815.89,V,1
2012-09-28,816.84,818.49,815.19,V,1
2012-09-29,818.19,821.79,814.59,V,1
2012-09-30,822.29,823.29,821.29,V,1
2012-10-01,824.29,825.99,822.59,V,1
2012-10-02,825.59,826.09,825.09,V,1
2012-10-03,824.29,825.49,823.09,V,1
2012-10-04,822.69,823.49,821.89,V,1
2012-10-05,823.84,825.39,822.29,V,1
2012-10-06,825.99,827.59,824.39,V,1
2012-10-07,827.89,828.89,826.89,V,1
2012-10-08,827.04,828.09,825.99,V,1
2012-10-09,824.99,826.09,823.89,V,1
2012-10-10,821.99,823.89,820.09,V,1
2012-10-11,818.99,820.09,817.89,V,1
2012-10-12,819.54,820.59,818.49,V,1
2012-10-13,818.44,819.79,817.09,V,1
2012-10-14,814.39,817.89,810.89,V,1
2012-10-15,815.99,819.29,812.69,V,1
2012-10-16,818.49,819.49,817.49,V,1
2012-10-17,814.54,817.49,811.59,V,1
2012-10-18,809.59,811.59,807.59,V,1
2012-10-19,812.09,815.29,808.89,V,1
2012-10-20,814.89,815.39,814.39,V,1
2012-10-21,816.84,819.59,814.09,V,1
2012-10-22,821.64,823.69,819.59,V,1
2012-10-23,822.64,823.89,821.39,V,1
2012-10-24,818.29,821.39,815.19,V,1
2012-10-25,811.99,815.19,808.79,V,1
2012-10-26,807.84,808.99,806.69,V,1
2012-10-27,811.19,815.29,807.09,V,1
2012-10-28,816.84,818.49,815.19,V,1
2012-10-29,813.89,817.29,810.49,V,1
2012-10-30,806.39,810.59,802.19,V,1
2012-10-31,803.79,805.39,802.19,V,1
2012-11-01,809.29,813.59,804.99,V,1
2012-11-02,815.34,817.09,813.59,V,1
2012-11-03,814.14,815.79,812.49,V,1
2012-11-04,811.94,813.69,810.19,V,1
2012-11-05,816.74,819.99,813.49,V,1
2012-11-06,821.79,823.89,819.69,V,1
2012-11-07,822.54,823.89,821.19,V,1
2012-11-08,820.64,822.69,818.59,V,1
2012-11-09,816.79,818.99,814.59,V,1
2012-11-10,812.44,814.59,810.29,V,1
2012-11-11,813.89,818.99,808.79,V,1
2012-11-12,821.09,823.19,818.99,V,1
2012-11-13,821.74,823.09,820.39,V,1
2012-11-14,820.74,821.49,819.99,V,1
2012-11-15,820.44,821.39,819.49,V,1
2012-11-16,817.09,819.59,814.59,V,1
2012-11-17,812.44,814.59,810.29,V,1
2012-11-18,814.29,817.09,811.49,V,1
2012-11-19,818.49,819.99,816.99,V,1
2012-11-20,818.94,819.99,817.89,V,1
2012-11-21,819.69,821.69,817.69,V,1
2012-11-22,821.84,822.59,821.09,V,1
2012-11-23,820.94,821.89,819.99,V,1
2012-11-24,819.89,821.29,818.49,V,1
2012-11-25,819.34,820.99,817.69,V,1
2012-11-26,814.69,817.79,811.59,V,1
2012-11-27,809.44,811.59,807.29,V,1
2012-11-28,809.44,811.39,807.49,V,1
2012-11-29,810.74,812.59,808.89,V,1
2012-11-30,806.64,808.89,804.39,V,1
2012-12-01,812.14,816.99,807.29,V,1
2012-12-02,821.14,825.29,816.99,V,1
2012-12-03,825.79,827.29,824.29,V,1
2012-12-04,821.24,824.29,818.19,V,1
2012-12-05,817.94,819.49,816.39,V,1
2012-12-06,818.89,820.39,817.39,V,1
2012-12-07,817.39,819.19,815.59,V,1
2012-12-08,821.49,824.09,818.89,V,1
2012-12-09,823.39,824.39,822.39,V,1
2012-12-10,820.79,822.39,819.19,V,1
2012-12-11,818.59,819.59,817.59,V,1
2012-12-12,815.94,817.59,814.29,V,1
2012-12-13,813.14,814.29,811.99,V,1
2012-12-14,812.24,813.89,810.59,V,1
2012-12-15,817.54,821.49,813.59,V,1
2012-12-16,821.89,823.29,820.49,V,1
2012-12-17,822.49,824.39,820.59,V,1
2012-12-18,823.69,824.59,822.79,V,1
2012-12-19,820.24,823.29,817.19,V,1
2012-12-20,819.24,820.99,817.49,V,1
2012-12-21,822.74,826.39,819.09,V,1
2012-12-22,826.49,827.49,825.49,V,1
2012-12-23,824.89,826.89,822.89,V,1
2012-12-24,819.64,822.89,816.39,V,1
2012-12-25,817.04,819.89,814.19,V,1
2012-12-26,824.04,828.19,819.89,V,1
2012-12-27,829.74,831.69,827.79,V,1
2012-12-28,829.59,831.69,827.49,V,1
2012-12-29,825.14,827.49,822.79,V,1
2012-12-30,827.39,828.89,825.89,V,1
2012-12-31,822.29,826.79,817.79,V,1
2013-01-01,819.79,822.49,817.09,V,1
2013-01-02,825.24,827.99,822.49,V,1
2013-01-03,831.79,835.59,827.99,V,1
2013-01-04,834.79,835.49,834.09,V,1
2013-01-05,832.49,834.09,830.89,V,1
2013-01-06,829.54,830.89,828.19,V,1
2013-01-07,827.19,828.19,826.19,V,1
2013-01-08,826.04,827.49,824.59,V,1
2013-01-09,823.94,824.79,823.09,V,1
2013-01-10,824.04,824.89,823.19,V,1
2013-01-11,822.19,823.69,820.69,V,1
2013-01-12,816.74,820.69,812.79,V,1
2013-01-13,814.59,817.89,811.29,V,1
2013-01-14,818.74,819.59,817.89,V,1
2013-01-15,817.64,818.39,816.89,V,1
2013-01-16,814.39,816.89,811.89,V,1
2013-01-17,814.69,815.89,813.49,V,1
2013-01-18,807.59,814.39,800.79,V,1
2013-01-19,793.14,800.79,785.49,V,1
2013-01-20,800.64,805.39,795.89,V,1
2013-01-21,807.54,811.49,803.59,V,1
2013-01-22,807.29,811.19,803.39,V,1
2013-01-23,809.69,813.99,805.39,V,1
2013-01-24,812.34,815.69,808.99,V,1
2013-01-25,816.09,817.49,814.69,V,1
2013-01-26,819.94,822.39,817.49,V,1
2013-01-27,818.64,821.89,815.39,V,1
2013-01-28,823.04,826.59,819.49,V,1
2013-01-29,827.89,829.29,826.49,V,1
2013-01-30,829.89,831.29,828.49,V,1
2013-01-31,830.94,832.59,829.29,V,1
2013-02-01,821.59,829.29,813.89,V,1
2013-02-02,816.54,819.99,813.09,V,1
2013-02-03,823.94,827.89,819.99,V,1
2013-02-04,828.09,829.09,827.09,V,1
2013-02-05,822.84,827.09,818.59,V,1
2013-02-06,816.84,818.59,815.09,V,1
2013-02-07,818.94,821.39,816.49,V,1
2013-02-08,817.04,819.09,814.99,V,1
2013-02-09,820.39,822.49,818.29,V,1
2013-02-10,814.49,821.29,807.69,V,1
2013-02-11,808.54,810.99,806.09,V,1
2013-02-12,814.44,817.89,810.99,V,1
2013-02-13,820.79,823.79,817.79,V,1
2013-02-14,823.14,823.89,822.39,V,1
2013-02-15,821.59,822.49,820.69,V,1
2013-02-16,818.94,820.69,817.19,V,1
2013-02-17,815.04,817.19,812.89,V,1
2013-02-18,812.59,813.29,811.89,V,1
2013-02-19,811.39,812.99,809.79,V,1
2013-02-20,814.04,815.29,812.79,V,1
2013-02-21,811.59,814.69,808.49,V,1
2013-02-22,804.89,808.49,801.29,V,1
2013-02-23,807.54,813.79,801.29,V,1
2013-02-24,814.84,815.89,813.79,V,1
2013-02-25,816.34,817.29,815.39,V,1
2013-02-26,816.29,817.59,814.99,V,1
2013-02-27,813.34,814.99,811.69,V,1
2013-02-28,810.54,811.69,809.39,V,1
2013-03-01,813.79,816.59,810.99,V,1
2013-03-02,815.54,816.09,814.99,V,1
2013-03-03,812.94,815.09,810.79,V,1
2013-03-04,805.74,810.79,800.69,V,1
2013-03-05,800.59,801.09,800.09,V,1
2013-03-06,803.59,807.09,800.09,V,1
2013-03-07,805.89,808.19,803.59,V,1
2013-03-08,809.39,810.59,808.19,V,1
2013-03-09,808.89,809.89,807.89,V,1
2013-03-10,807.24,808.29,806.19,V,1
2013-03-11,807.64,808.79,806.49,V,1
2013-03-12,804.19,807.19,801.19,V,1
2013-03-13,805.74,811.69,799.79,V,1
2013-03-14,813.39,815.39,811.39,V,1
2013-03-15,815.79,817.09,814.49,V,1
2013-03-16,811.39,814.49,808.29,V,1
2013-03-17,804.84,808.29,801.39,V,1
2013-03-18,806.59,809.79,803.39,V,1
2013-03-19,805.79,808.79,802.79,V,1
2013-03-20,811.84,818.69,804.99,V,1
2013-03-21,815.24,818.09,812.39,V,1
2013-03-22,810.44,812.39,808.49,V,1
2013-03-23,806.49,808.69,804.29,V,1
2013-03-24,807.64,810.99,804.29,V,1
2013-03-25,810.59,811.59,809.59,V,1
2013-03-26,808.49,810.49,806.49,V,1
2013-03-27,807.09,808.69,805.49,V,1
2013-03-28,812.09,815.69,808.49,V,1
2013-03-29,812.84,814.79,810.89,V,1
2013-03-30,813.99,815.69,812.29,V,1
2013-03-31,808.94,814.59,803.29,V,1
2013-04-01,805.99,809.19,802.79,V,1
2013-04-02,810.74,812.69,808.79,V,1
2013-04-03,807.34,810.99,803.69,V,1
2013-04-04,804.49,805.99,802.99,V,1
2013-04-05,808.49,812.09,804.89,V,1
2013-04-06,815.69,819.39,811.99,V,1
2013-04-07,816.44,818.79,814.09,V,1
2013-04-08,813.19,814.09,812.29,V,1
2013-04-09,815.29,817.99,812.59,V,1
2013-04-10,818.74,819.89,817.59,V,1
2013-04-11,816.99,818.79,815.19,V,1
2013-04-12,818.89,821.29,816.49,V,1
2013-04-13,822.14,823.89,820.39,V,1
2013-04-14,824.04,825.49,822.59,V,1
2013-04-15,824.89,825.39,824.39,V,1
2013-04-16,825.24,825.99,824.49,V,1
2013-04-17,825.74,826.39,825.09,V,1
2013-04-18,824.69,826.39,822.99,V,1
2013-04-19,822.74,824.29,821.19,V,1
2013-04-20,822.74,823.99,821.49,V,1
2013-04-21,820.64,821.49,819.79,V,1
2013-04-22,819.39,820.39,818.39,V,1
2013-04-23,821.59,823.69,819.49,V,1
2013-04-24,823.69,824.59,822.79,V,1
2013-04-25,821.79,823.59,819.99,V,1
2013-04-26,816.59,819.99,813.19,V,1
2013-04-27,810.79,813.19,808.39,V,1
2013-04-28,808.64,809.29,807.99,V,1
2013-04-29,809.44,810.89,807.99,V,1
2013-04-30,812.44,814.39,810.49,V,1
2013-05-01,816.54,818.89,814.19,V,1
2013-05-02,819.34,820.99,817.69,V,1
2013-05-03,820.04,820.89,819.19,V,1
2013-05-04,821.94,823.69,820.19,V,1
2013-05-05,823.44,824.59,822.29,V,1
2013-05-06,823.84,824.49,823.19,V,1
2013-05-07,823.34,823.99,822.69,V,1
2013-05-08,821.94,822.89,820.99,V,1
2013-05-09,820.49,822.19,818.79,V,1
2013-05-10,821.99,822.89,821.09,V,1
2013-05-11,822.64,824.29,820.99,V,1
2013-05-12,823.84,824.79,822.89,V,1
2013-05-13,822.84,824.79,820.89,V,1
2013-05-14,815.59,820.89,810.29,V,1
2013-05-15,808.04,810.29,805.79,V,1
2013-05-16,805.24,806.99,803.49,V,1
2013-05-17,803.04,805.19,800.89,V,1
2013-05-18,809.84,814.89,804.79,V,1
2013-05-19,816.19,817.59,814.79,V,1
2013-05-20,818.19,819.39,816.99,V,1
2013-05-21,819.24,820.69,817.79,V,1
2013-05-22,821.19,822.29,820.09,V,1
2013-05-23,820.44,821.29,819.59,V,1
2013-05-24,819.94,821.09,818.79,V,1
2013-05-25,820.79,821.49,820.09,V,1
2013-05-26,818.19,820.79,815.59,V,1
2013-05-27,814.39,815.59,813.19,V,1
2013-05-28,813.64,815.29,811.99,V,1
2013-05-29,814.89,816.09,813.69,V,1
2013-05-30,818.89,821.89,815.89,V,1
2013-05-31,821.94,824.29,819.59,V,1
2013-06-01,823.49,824.59,822.39,V,1
2013-06-02,822.84,823.59,822.09,V,1
2013-06-03,821.89,822.89,820.89,V,1
2013-06-04,820.14,820.89,819.39,V,1
2013-06-05,819.69,820.69,818.69,V,1
2013-06-06,819.84,820.39,819.29,V,1
2013-06-07,818.49,819.79,817.19,V,1
2013-06-08,816.94,817.79,816.09,V,1
2013-06-09,818.34,820.79,815.89,V,1
2013-06-10,822.29,823.99,820.59,V,1
2013-06-11,825.34,827.59,823.09,V,1
2013-06-12,827.29,828.09,826.49,V,1
2013-06-13,825.54,826.89,824.19,V,1
2013-06-14,823.89,824.79,822.99,V,1
2013-06-15,823.79,824.49,823.09,V,1
2013-06-16,820.39,823.19,817.59,V,1
2013-06-17,816.34,817.59,815.09,V,1
2013-06-18,815.19,816.29,814.09,V,1
2013-06-19,817.99,820.39,815.59,V,1
2013-06-20,821.74,823.59,819.89,V,1
2013-06-21,824.29,826.49,822.09,V,1
2013-06-22,826.84,827.99,825.69,V,1
2013-06-23,827.04,827.89,826.19,V,1
2013-06-24,827.54,828.29,826.79,V,1
2013-06-25,827.74,828.19,827.29,V,1
2013-06-26,827.39,828.09,826.69,V,1
2013-06-27,827.14,827.89,826.39,V,1
2013-06-28,828.19,829.69,826.69,V,1
2013-06-29,829.49,830.09,828.89,V,1
2013-06-30,827.04,829.19,824.89,V,1
2013-07-01,823.94,824.89,822.99,V,1
2013-07-02,824.09,825.79,822.39,V,1
2013-07-03,826.64,828.09,825.19,V,1
2013-07-04,828.59,829.59,827.59,V,1
2013-07-05,829.64,829.99,829.29,V,1
2013-07-06,829.79,830.29,829.29,V,1
2013-07-07,829.54,830.19,828.89,V,1
2013-07-08,828.39,829.29,827.49,V,1
